nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,bud-data exprev,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 1,NIV-47483218314141915_47483218314323090@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13222,Furniture,bud-data,exp,amounts,amount,5.2.27,n,806 850
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 1,NIV-47483218314141915_47483218314323090@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13222,Furniture,bud-data,exp,amounts,amount,5.2.27,nm1,930 000
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 1,NIV-47483218314141915_47483218314323090@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13222,Furniture,bud-data,exp,amounts,amount,5.2.27,nm2,806 545,00
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 3,NIV-47483218314141915_47483218314323095@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N132B2,Transport,bud-data,exp,amounts,amount,5.2.27,n,2 146 217
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 3,NIV-47483218314141915_47483218314323095@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N132B2,Transport,bud-data,exp,amounts,amount,5.2.27,nm1,918 000
nmc-expenditure,E,NIV-47483218314141915_47483218314323015@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12982,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314323069@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N12FED,BUILDINGS, EQUIPMENT AND OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314323084@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N13198,COMPUTER SYSTEMS, EQUIPMENT AND FURNITURE,,nmc-article,2 1 3,NIV-47483218314141915_47483218314323095@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N132B2,Transport,bud-data,exp,amounts,amount,5.2.27,nm2,508 823,00
