nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,nmc-item,nmc-item alias,nmc-item id,p2222,bud-data2222,bud-data exprev,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B3D,OTHER STAFF AND OUTSIDE SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314325922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B47,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314325924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B7C,Graduate traineeships, grants and exchanges of officials,bud-data,exp,amounts,amount,5.2.822,n,136 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B3D,OTHER STAFF AND OUTSIDE SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314325922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B47,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314325924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B7C,Graduate traineeships, grants and exchanges of officials,bud-data,exp,amounts,amount,5.2.822,nm1,100 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314325921@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B3D,OTHER STAFF AND OUTSIDE SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314325922@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B47,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314325924@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47B7C,Graduate traineeships, grants and exchanges of officials,bud-data,exp,amounts,amount,5.2.822,nm2,82 139,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BBB,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.823,n,5 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BBB,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.823,nm1,8 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325927@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BBB,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.823,nm2,9 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BEC,Further training,bud-data,exp,amounts,amount,5.2.823,n,55 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BEC,Further training,bud-data,exp,amounts,amount,5.2.823,nm1,55 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325926@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BB1,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325928@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BEC,Further training,bud-data,exp,amounts,amount,5.2.823,nm2,69 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325904@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47935,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325905@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4793E,EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47BA7,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION ,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325929@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47C1A,Measures to assist the institution’s staff,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325930@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N47C24,Social welfare,bud-data,exp,amounts,amount,5.2.823,n,p.m.
