nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AA3,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.623,n,55 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AA3,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.623,nm1,80 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 0,NIV-47483218314141915_47483218314325698@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AA3,Expenditure on recruitment,bud-data,exp,amounts,amount,5.2.623,nm2,31 100,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AD7,Further training,bud-data,exp,amounts,amount,5.2.623,n,505 752
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AD7,Further training,bud-data,exp,amounts,amount,5.2.623,nm1,522 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 1,NIV-47483218314141915_47483218314325697@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A99,Expenditure relating to staff management,,nmc-item,1 6 1 2,NIV-47483218314141915_47483218314325699@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45AD7,Further training,bud-data,exp,amounts,amount,5.2.623,nm2,484 726,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325702@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B40,Social welfare,bud-data,exp,amounts,amount,5.2.623,n,42 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325702@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B40,Social welfare,bud-data,exp,amounts,amount,5.2.623,nm1,41 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325702@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B40,Social welfare,bud-data,exp,amounts,amount,5.2.623,nm2,39 006,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B85,Social contacts between members of staff and other social measures,bud-data,exp,amounts,amount,5.2.623,n,185 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B85,Social contacts between members of staff and other social measures,bud-data,exp,amounts,amount,5.2.623,nm1,185 500
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325703@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B85,Social contacts between members of staff and other social measures,bud-data,exp,amounts,amount,5.2.623,nm2,135 360,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 4,NIV-47483218314141915_47483218314325704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BA8,Medical service,bud-data,exp,amounts,amount,5.2.623,n,80 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 4,NIV-47483218314141915_47483218314325704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BA8,Medical service,bud-data,exp,amounts,amount,5.2.623,nm1,85 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 4,NIV-47483218314141915_47483218314325704@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BA8,Medical service,bud-data,exp,amounts,amount,5.2.623,nm2,53 500,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 8,NIV-47483218314141915_47483218314325706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BEB,Early Childhood Centre and approved day nurseries,bud-data,exp,amounts,amount,5.2.623,n,530 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 8,NIV-47483218314141915_47483218314325706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BEB,Early Childhood Centre and approved day nurseries,bud-data,exp,amounts,amount,5.2.623,nm1,530 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325696@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45A8F,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325701@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45B36,Activities relating to all persons working with the institution,,nmc-item,1 6 3 8,NIV-47483218314141915_47483218314325706@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45BEB,Early Childhood Centre and approved day nurseries,bud-data,exp,amounts,amount,5.2.623,nm2,550 379,00
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C0B,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C15,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325709@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C26,Buildings,,nmc-item,2 0 0 3,NIV-47483218314141915_47483218314325712@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C75,Purchase of premises,bud-data,exp,amounts,amount,5.2.641,n,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C0B,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C15,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325709@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C26,Buildings,,nmc-item,2 0 0 3,NIV-47483218314141915_47483218314325712@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C75,Purchase of premises,bud-data,exp,amounts,amount,5.2.641,nm1,p.m.
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C0B,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C15,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325709@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C26,Buildings,,nmc-item,2 0 0 3,NIV-47483218314141915_47483218314325712@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C75,Purchase of premises,bud-data,exp,amounts,amount,5.2.641,nm2,0,—
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325707@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C0B,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314325708@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C15,BUILDINGS AND ASSOCIATED COSTS,,nmc-article,2 0 0,NIV-47483218314141915_47483218314325709@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45C26,Buildings,,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314325714@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45CB2,Fitting-out of premises,bud-data,exp,amounts,amount,5.2.642,n,321 275
