nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,p3,bud-data222,bud-data exprev,relation,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325671@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45735,MEMBERS OF THE INSTITUTION AND DELEGATES,,nmc-article,1 0 5,NIV-47483218314141915_47483218314325676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N457B2,Further training, language courses and other training,This appropriation is intended to subsidise part of the registration fees for language courses or other vocational training seminars attended by Members of the European Economic and Social Committee and delegates of the Consultative Commission on Industrial Change (CCMI).,bud-data,exp,,amounts,amount,5.2.61,n,54 281
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325671@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45735,MEMBERS OF THE INSTITUTION AND DELEGATES,,nmc-article,1 0 5,NIV-47483218314141915_47483218314325676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N457B2,Further training, language courses and other training,This appropriation is intended to subsidise part of the registration fees for language courses or other vocational training seminars attended by Members of the European Economic and Social Committee and delegates of the Consultative Commission on Industrial Change (CCMI).,bud-data,exp,,amounts,amount,5.2.61,nm1,54 281
nmc-expenditure,E,NIV-47483218314141915_47483218314325669@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45723,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325670@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4572C,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 0,NIV-47483218314141915_47483218314325671@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N45735,MEMBERS OF THE INSTITUTION AND DELEGATES,,nmc-article,1 0 5,NIV-47483218314141915_47483218314325676@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N457B2,Further training, language courses and other training,This appropriation is intended to subsidise part of the registration fees for language courses or other vocational training seminars attended by Members of the European Economic and Social Committee and delegates of the Consultative Commission on Industrial Change (CCMI).,bud-data,exp,,amounts,amount,5.2.61,nm2,53 570,00
