nmc-expenditure,p,bud-data,nmc-title,p2,bud-data2,nmc-chapter,p22,bud-data22,nmc-article,p222,p3,bud-data222,amounts,amount,figure
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OFFICIALS AND TEMPORARY STAFF,,nmc-article,Provisional appropriation,Staff Regulations of Officials of the European Union, and in particular Article 65 thereof and Annex XI thereto.,bud-data,amounts,amount,p.m.
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OFFICIALS AND TEMPORARY STAFF,,nmc-article,Provisional appropriation,Staff Regulations of Officials of the European Union, and in particular Article 65 thereof and Annex XI thereto.,bud-data,amounts,amount,p.m.
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OFFICIALS AND TEMPORARY STAFF,,nmc-article,Provisional appropriation,Staff Regulations of Officials of the European Union, and in particular Article 65 thereof and Annex XI thereto.,bud-data,amounts,amount,0,—
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,Provisional appropriation,Conditions of Employment of Other Servants of the European Union.,bud-data,amounts,amount,p.m.
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,Provisional appropriation,Conditions of Employment of Other Servants of the European Union.,bud-data,amounts,amount,p.m.
nmc-expenditure,EXPENDITURE,,nmc-title,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,Provisional appropriation,Conditions of Employment of Other Servants of the European Union.,bud-data,amounts,amount,0,—
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Furniture ,bud-data,amounts,amount,3 180 000
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Furniture ,bud-data,amounts,amount,3 232 500
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Furniture ,bud-data,amounts,amount,2 040 859,17
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Legal costs and damages,bud-data,amounts,amount,1 035 000
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Legal costs and damages,bud-data,amounts,amount,1 714 000
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Legal costs and damages,bud-data,amounts,amount,1 433 604,29
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Postage on correspondence and delivery charges,bud-data,amounts,amount,510 000
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Postage on correspondence and delivery charges,bud-data,amounts,amount,357 000
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Postage on correspondence and delivery charges,bud-data,amounts,amount,271 282,65
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Other administrative expenditure,bud-data,amounts,amount,731 500
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Other administrative expenditure,bud-data,amounts,amount,661 500
nmc-expenditure,EXPENDITURE,,nmc-title,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,CURRENT ADMINISTRATIVE EXPENDITURE,,In connection with public procurement, the institution will consult the other institutions on the contractual terms each of them has obtained.,nmc-article,Other administrative expenditure,bud-data,amounts,amount,438 222,80
nmc-expenditure,EXPENDITURE,,nmc-title,EXPENDITURE RESULTING FROM GENERAL FUNCTIONS CARRIED OUT BY THE INSTITUTION,,nmc-chapter,EXPERTISE AND INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISSEMINATION,,nmc-article,Expenditure relating to Information Offices,This appropriation is intended to cover all expenditure (office supplies, telecommunications, delivery charges, handling, transport, miscellaneous incidental expenditure) linked to the Information Offices of the European Parliament.,bud-data,amounts,amount,1 100 000
