nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,nmc-item,nmc-item alias,nmc-item id,p2222,bud-data2222,bud-data exprev,amounts,amount,amount catpol,amount year,figure
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325578@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A24,Assistance for staff of the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325579@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A2E,Social welfare,bud-data,exp,amounts,amount,5.2.523,nm1,25 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325578@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A24,Assistance for staff of the institution,,nmc-item,1 6 3 0,NIV-47483218314141915_47483218314325579@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A2E,Social welfare,bud-data,exp,amounts,amount,5.2.523,nm2,26 529,42
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325578@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A24,Assistance for staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325580@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A62,Social contacts between members of staff and other welfare expenditure,bud-data,exp,amounts,amount,5.2.523,n,83 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325578@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A24,Assistance for staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325580@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A62,Social contacts between members of staff and other welfare expenditure,bud-data,exp,amounts,amount,5.2.523,nm1,64 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 3,NIV-47483218314141915_47483218314325578@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A24,Assistance for staff of the institution,,nmc-item,1 6 3 2,NIV-47483218314141915_47483218314325580@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A62,Social contacts between members of staff and other welfare expenditure,bud-data,exp,amounts,amount,5.2.523,nm2,62 453,71
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325582@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A94,Medical service,bud-data,exp,amounts,amount,5.2.523,n,101 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325582@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A94,Medical service,bud-data,exp,amounts,amount,5.2.523,nm1,105 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 0,NIV-47483218314141915_47483218314325582@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A94,Medical service,bud-data,exp,amounts,amount,5.2.523,nm2,76 532,68
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325583@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AB4,Restaurants and canteens,bud-data,exp,amounts,amount,5.2.523,n,55 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325583@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AB4,Restaurants and canteens,bud-data,exp,amounts,amount,5.2.523,nm1,45 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314325547@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44653,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314325573@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N449A0,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314325581@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44A8A,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314325583@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AB4,Restaurants and canteens,bud-data,exp,amounts,amount,5.2.523,nm2,111 480,43
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314325603@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CA6,Purchase, servicing and maintenance of equipment and software,bud-data,exp,amounts,amount,5.2.57,n,2 191 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314325603@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CA6,Purchase, servicing and maintenance of equipment and software,bud-data,exp,amounts,amount,5.2.57,nm1,2 236 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 0,NIV-47483218314141915_47483218314325603@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CA6,Purchase, servicing and maintenance of equipment and software,bud-data,exp,amounts,amount,5.2.57,nm2,2 644 542,65
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314325604@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CD1,External services for the operation, implementation and maintenance of software and systems,bud-data,exp,amounts,amount,5.2.531,n,4 462 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314325604@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CD1,External services for the operation, implementation and maintenance of software and systems,bud-data,exp,amounts,amount,5.2.531,nm1,4 122 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 2,NIV-47483218314141915_47483218314325604@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CD1,External services for the operation, implementation and maintenance of software and systems,bud-data,exp,amounts,amount,5.2.531,nm2,6 271 544,73
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 3,NIV-47483218314141915_47483218314325605@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CF4,Telecommunications,bud-data,exp,amounts,amount,5.2.57,n,457 000
nmc-expenditure,E,NIV-47483218314141915_47483218314325546@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N4464A,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314325586@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44AF4,BUILDINGS, MOVABLE PROPERTY, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 1,NIV-47483218314141915_47483218314325601@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C92,DATA PROCESSING, EQUIPMENT AND MOVABLE PROPERTY: PURCHASE, HIRE AND MAINTENANCE ,,nmc-article,2 1 0,NIV-47483218314141915_47483218314325602@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44C9C,Equipment, operating costs and services relating to data processing and telecommunications,,nmc-item,2 1 0 3,NIV-47483218314141915_47483218314325605@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N44CF4,Telecommunications,bud-data,exp,amounts,amount,5.2.57,nm1,839 000
