nmc-expenditure,nmc-title,nmc-chapter,nmc-article,nmc-item,bud-data,figure
nmc-expenditure,nmc-title,nmc-chapter,nmc-article,nmc-item,bud-data,1 216 926
nmc-expenditure,nmc-title,nmc-chapter,nmc-article,nmc-item,bud-data,9 604 000
nmc-expenditure,nmc-title,nmc-chapter,nmc-article,nmc-item,bud-data,545 839
