metadata,nomenc,nomenc name,nom-item,nom-item code,property,property2,property3,property4,property5,desc,desc2,desc3,desc4,desc5,desc6,desc7,desc8,desc9,desc10,desc11,desc12,desc13,desc14,desc15,desc16,desc17,desc18,desc19,desc20,desc21,desc22,desc23,nom-item2,nom-item code2,property22,property32,property42,property52,property6,desc222,desc32,desc42,desc52,desc62,desc72,desc82,desc92,desc102,desc112,desc122,desc132,desc142,desc152,desc162,desc172,desc182,desc192,desc202,desc212,desc2222,desc232,desc24,nom-item22,nom-item code22,property222,desc22222,desc322,desc422,desc522,desc622,desc722,desc822,desc922,desc1022,desc1122,desc1222,desc1322,desc1422,desc1522,desc1622,desc1722,desc1822,desc1922,desc2022,desc2122,desc222222,desc2322,desc242,nom-item222,nom-item code222,property2222,desc2222222,desc3222,desc4222,desc5222,desc6222,desc7222,desc8222,desc9222,desc10222,desc11222,desc12222,desc13222,desc14222,desc15222,desc16222,desc17222,desc18222,desc19222,desc20222,desc21222,desc22222222,desc23222,desc2422,nom-item2222,nom-item code2222,desc2,desc lang
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.531,Servicii IT externe,ro
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.531,Externé služby IT,sk
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.531,Zunanje storitve informacijske tehnologije,sl
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.531,Externa it-tjänster,sv
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Linguistic external services,en
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Prestations externes dans le domaine linguistique,fr
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Езикови външни услуги,bg
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Externí jazykové služby,cs
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Eksterne sprogtjenester,da
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Externe Sprachdienstleistungen,de
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Εξωτερικές γλωσσικές υπηρεσίες,el
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Servicios lingüísticos externos,es
metadata,nomenc,fp,nom-item,5,,,,,,Administration,-,Администрация,Správa,-,Verwaltung,Διοίκηση,Administración,Haldus,Hallinto,Administracija,Igazgatás,Amministrazione,Administravimas,Administrācija,Amministrazzjoni,Administratie,Administracja,Administração,Administrație,Administratíva,Uprava,-,nom-item,5.2,,,,,,Administrative expenditure of the institutions,Dépenses administratives des institutions,Административни разходи на институциите,Správní výdaje orgánů,Institutionernes administrative udgifter,Verwaltungsausgaben der Organe,Διοικητικές δαπάνες των θεσμικών οργάνων,Gastos administrativos de las Instituciones,Institutsioonide halduskulud,Toimielinten hallintomenot,Administrativni rashodi institucija,Az intézmények igazgatási kiadásai,Spese amministrative delle istituzioni,Institucijų administracinės išlaidos,Iestāžu administratīvie izdevumi,Nefqa amministrattiva tal-istituzzjonijiet,Administratieve uitgaven van de instellingen,Wydatki administracyjne instytucji,Despesas administrativas das instituições,Cheltuieli administrative ale instituțiilor,Administratívne výdavky inštitúcií,Upravni odhodki institucij,Administrativa utgifter för institutionerna,nom-item,5.2.5,,Court of Auditors,Cour des comptes,Сметна палата,Účetní dvůr,Revisionsretten,Europäischer Rechnungshof,Ελεγκτικό Συνέδριο,Tribunal de Cuentas,Euroopa Kontrollikoda,Tilintarkastustuomioistuin,Opći administrativni rashodi,Számvevőszék,Corte dei conti,Audito Rūmai,Revīzijas palāta,Qorti tal-Awdituri,Rekenkamer,Trybunał Obrachunkowy,Tribunal de Contas,Curtea de Conturi,Dvor audítorov,Računsko sodišče,Revisionsrätten,nom-item,5.2.53,,External services,Prestations externes,Външни услуги,Externí služby,Eksterne ydelser,Externe Dienstleistungen,Εξωτερικοί συνεργάτες,Servicios externos,Sisseostetavad teenused,Ulkopuoliset palvelut,Plaće za statutarno osoblje,Külső szolgálatok,Servizi esterni,Išorės paslaugos,Ārējie pakalpojumi,Servizzi esterni,Prestaties van derden,Usługi zewnętrzne,Serviços externos,Servicii externe,Externé služby,Zunanje storitve,Externa tjänster,nom-item,5.2.532,Sisseostetavad keelevaldkonna teenused,et
