metadata,nomenc,nomenc name,nom-item,nom-item code,property,property2,property3,property4,property5,desc,desc2,desc3,desc4,desc5,desc6,desc7,desc8,desc9,desc10,desc11,desc12,desc13,desc14,desc15,desc16,desc17,desc18,desc19,desc20,desc21,desc22,desc23,nom-item2,nom-item code2,property22,property32,property42,property52,property6,desc222,desc32,desc42,desc52,desc62,desc72,desc82,desc92,desc102,desc112,desc122,desc132,desc142,desc152,desc162,desc172,desc182,desc192,desc202,desc212,desc2222,desc232,desc24,nom-item22,nom-item code22,property222,desc22222,desc322,desc422,desc522,desc622,desc722,desc822,desc922,desc1022,desc1122,desc1222,desc1322,desc1422,desc1522,desc1622,desc1722,desc1822,desc1922,desc2022,desc2122,desc222222,desc2322,desc242,nom-item222,nom-item code222,desc2,desc lang
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Horizon 2020,en
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Horizon 2020,fr
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,„Хоризонт 2020“,bg
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Horizont 2020,cs
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Horisont 2020,da
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,„Horizont 2020“,de
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Ορίζων 2020,el
metadata,nomenc,fp,nom-item,1,,,,,,Smart and inclusive growth,Croissance intelligente et inclusive,Интелигентен и приобщаващ растеж,Inteligentní růst podporující začlenění,Intelligent og inklusiv vækst,Intelligentes und integratives Wachstum,Έξυπνη και χωρίς αποκλεισμούς ανάπτυξη,Crecimiento inteligente e integrador,Arukas ja kaasav majanduskasv,Älykäs ja osallistava kasvu,Pametni i uključivi rast,Intelligens és inkluzív növekedés,Crescita intelligente e inclusiva,Pažangus ir integracinis augimas,Gudra un iekļaujoša izaugsme,Tkabbir intelliġenti u inklużiv,Slimme en inclusieve groei,Inteligentny wzrost gospodarczy sprzyjający włączeniu społecznemu,Crescimento inteligente e inclusivo,Creștere inteligentă și favorabilă incluziunii,Inteligentný a inkluzívny rast,Pametna in vključujoča rast,Smart tillväxt för alla,nom-item,1.1,,,,,,Competitiveness for growth and jobs,Compétitivité pour la croissance et l’emploi,Конкурентоспособност за растеж и работни места,Konkurenceschopnost pro růst a zaměstnanost,Konkurrenceevne for vækst og beskæftigelse,Wettbewerbsfähigkeit im Dienste von Wachstum und Beschäftigung,Ανταγωνιστικότητα για την ανάπτυξη και την απασχόληση,Competitividad para el crecimiento y el empleo,Konkurentsivõime majanduskasvu ja tööhõive tagamiseks,Kasvua ja työllisyyttä edistävä kilpailukyky ,Konkurentnost za rast i zapošljavanje,Versenyképesség a növekedésért és foglalkoztatásért,Competitività per la crescita e l'occupazione,Konkurencingumas augimui ir užimtumui skatinti,Konkurētspēja izaugsmei un nodarbinātībai,Kompetittività għat-tkabbir u l-impjiegi,Concurrentievermogen voor groei en werkgelegenheid,Konkurencyjność na rzecz wzrostu gospodarczego i zatrudnienia,Competitividade para o crescimento e o emprego,Competitivitate pentru creștere economică și locuri de muncă,Konkurencieschopnosť pre rast a zamestnanosť,Konkurenčnost za rast in delovna mesta,Konkurrenskraft för tillväxt och sysselsättning,nom-item,1.1.3,,Common Strategic Framework (CSF) Research and Innovation,Cadre stratégique commun (CSC) pour la recherche et l'innovation,Обща стратегическа рамка за научни изследвания и иновации,Společný strategický rámec (SSR) pro výzkum a inovace,Den fælles strategiske ramme (FSR) for forskning og innovation,Gemeinsamer Strategischer Rahmen (CSF) für Forschung und Innovation,Κοινό στρατηγικό πλαίσιο (ΚΣΠ) για την έρευνα και την καινοτομία,Marco Estratégico Común (MEC) para la Investigación y la Innovación,Teadusuuringute ja innovatsiooni ühine strateegiline raamistik,Tutkimuksen ja innovoinnin yhteinen strategiakehys,Zajednički strateški okvir (ZSO) za istraživanje i inovacije,A kutatás és innováció közös stratégiai kerete,Quadro strategico comune (QSC) in materia di ricerca e innovazione,Bendra strateginė mokslinių tyrimų ir inovacijų programa,Pētniecības un inovācijas pamatprogramma,Qafas Strateġiku Komuni (QSK) Riċerka u Innovazzjoni,Gemeenschappelijk strategisch kader (GSK) voor onderzoek en innovatie,Wspólne ramy strategiczne (WRS) – badania i innowacje,Quadro Estratégico Comum (QEC) Investigação e Inovação ,Cadru strategic comun (CSC) - cercetare și inovare,Spoločný strategický rámec pre výskum a inovácie (CSF) ,Skupni strateški okvir za raziskave in inovacije,Gemensamt strategiskt ramprogram för forskning och innovation,nom-item,1.1.31,Horizonte 2020,es
